age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,avg_watch_hours_per_month,engagement_score,high_value_customer,recent_login,favorite_genre_Comedy,favorite_genre_Documentary,favorite_genre_Drama,favorite_genre_Horror,favorite_genre_Romance,favorite_genre_Sci-Fi
37,1,0,4.84,25,0,1,8.99,1,4,5,0.19,5.584615384615384,0.95,0,1,False,False,False,False,False,False
36,2,1,8.7,45,5,2,17.99,0,4,4,0.19,5.67391304347826,0.76,1,0,False,False,True,False,False,False
61,1,1,19.19,27,5,2,17.99,0,4,2,0.69,20.560714285714287,1.38,1,1,False,False,False,True,False,False
43,1,0,0.53,22,2,3,8.99,1,4,1,0.02,0.691304347826087,0.02,0,1,False,False,False,False,True,False
62,1,0,7.85,53,2,2,8.99,1,4,2,0.15,4.361111111111111,0.3,0,0,False,False,False,False,True,False
70,2,1,42.5,46,2,1,17.99,0,0,2,0.9,27.127659574468087,1.8,1,0,False,False,True,False,False,False
34,1,2,6.33,49,2,1,13.99,0,2,4,0.13,3.798,0.52,0,0,False,False,False,False,False,False
38,0,0,33.5,56,1,1,8.99,0,4,2,0.59,17.63157894736842,1.18,0,0,False,False,False,False,False,False
67,0,0,2.55,48,4,1,8.99,1,3,2,0.05,1.5612244897959182,0.1,0,0,False,False,False,False,False,True
39,0,1,47.79,12,3,3,17.99,0,3,1,3.68,110.28461538461538,3.68,1,1,True,False,False,False,False,False
22,2,0,26.28,48,2,3,8.99,0,1,3,0.54,16.089795918367347,1.62,0,0,False,False,False,False,False,True
67,1,1,1.04,17,2,2,17.99,1,3,2,0.06,1.7333333333333334,0.12,1,1,False,False,False,False,True,False
42,0,2,9.91,14,0,0,13.99,0,1,1,0.66,19.82,0.66,0,1,True,False,False,False,False,False
32,2,1,16.39,27,2,0,17.99,0,3,5,0.59,17.560714285714287,2.9499999999999997,1,1,False,False,False,True,False,False
36,2,2,32.78,51,1,1,13.99,0,2,5,0.63,18.911538461538463,3.15,0,0,False,True,False,False,False,False
35,1,1,1.95,52,0,4,17.99,1,0,5,0.04,1.1037735849056605,0.2,1,0,False,False,True,False,False,False
49,2,2,5.02,26,5,4,13.99,0,0,4,0.19,5.5777777777777775,0.76,0,1,False,True,False,False,False,False
41,0,0,36.94,6,0,4,8.99,0,0,4,5.28,158.3142857142857,21.12,0,1,False,False,True,False,False,False
48,0,0,1.3,2,5,2,8.99,1,1,4,0.43,13.0,1.72,0,1,False,False,True,False,False,False
34,1,1,0.33,7,1,4,17.99,1,3,2,0.04,1.2375,0.08,1,1,False,False,False,True,False,False
28,2,1,5.03,59,4,3,17.99,1,1,1,0.08,2.515,0.08,1,0,False,False,True,False,False,False
61,0,0,1.21,31,2,4,8.99,1,1,3,0.04,1.134375,0.12,0,0,False,False,True,False,False,False
23,2,1,3.51,16,1,0,17.99,0,0,5,0.21,6.194117647058824,1.05,1,1,False,False,True,False,False,False
30,0,1,3.55,45,5,0,17.99,1,3,3,0.08,2.3152173913043477,0.24,1,0,False,False,False,False,True,False
40,0,0,7.02,44,0,4,8.99,1,3,4,0.16,4.68,0.64,0,0,False,False,False,True,False,False
18,1,0,15.17,28,5,2,8.99,0,4,3,0.52,15.693103448275862,1.56,0,1,False,True,False,False,False,False
47,1,2,17.12,22,2,0,13.99,0,0,1,0.74,22.330434782608695,0.74,0,1,False,True,False,False,False,False
61,0,0,12.93,55,4,4,8.99,1,2,4,0.23,6.926785714285714,0.92,0,0,False,False,False,False,False,True
50,1,2,7.88,43,2,4,13.99,1,1,1,0.18,5.372727272727273,0.18,0,0,False,False,False,True,False,False
42,2,0,5.55,47,2,4,8.99,1,3,2,0.12,3.4687499999999996,0.24,0,0,False,False,True,False,False,False
60,1,0,4.61,8,3,2,8.99,1,4,3,0.51,15.366666666666669,1.53,0,1,False,False,False,False,False,True
46,1,0,19.74,20,1,2,8.99,0,2,1,0.94,28.2,0.94,0,1,False,False,False,True,False,False
49,2,1,19.67,54,2,2,17.99,0,0,5,0.36,10.72909090909091,1.7999999999999998,1,0,False,True,False,False,False,False
63,2,1,0.3,12,1,1,17.99,1,0,2,0.02,0.6923076923076923,0.04,1,1,False,False,True,False,False,False
41,1,0,7.73,31,1,4,8.99,1,3,4,0.24,7.246875,0.96,0,0,False,True,False,False,False,False
63,1,0,1.03,3,3,4,8.99,1,0,5,0.26,7.7250000000000005,1.3,0,1,False,True,False,False,False,False
33,1,2,9.93,51,5,4,13.99,0,2,4,0.19,5.7288461538461535,0.76,0,0,False,False,False,False,True,False
51,1,2,2.56,53,4,0,13.99,1,4,2,0.05,1.4222222222222223,0.1,0,0,False,False,False,False,True,False
59,0,2,2.28,38,0,0,13.99,1,4,3,0.06,1.7538461538461536,0.18,0,0,False,False,True,False,False,False
44,1,2,1.17,51,5,4,13.99,1,0,3,0.02,0.6749999999999999,0.06,0,0,False,False,False,False,True,False
22,0,1,21.84,1,4,2,17.99,0,0,1,10.92,327.6,10.92,1,1,False,False,False,True,False,False
25,0,1,10.53,33,4,4,17.99,1,2,3,0.31,9.291176470588235,0.9299999999999999,1,0,False,False,False,False,False,True
26,1,2,8.43,45,3,1,13.99,0,2,5,0.18,5.497826086956521,0.8999999999999999,0,0,True,False,False,False,False,False
51,2,1,23.55,13,5,3,17.99,0,0,2,1.68,50.464285714285715,3.36,1,1,False,False,True,False,False,False
46,0,2,41.63,46,5,4,13.99,0,2,4,0.89,26.572340425531916,3.56,0,0,True,False,False,False,False,False
35,1,1,1.11,13,5,2,17.99,0,0,4,0.08,2.3785714285714286,0.32,1,1,False,False,False,False,False,True
50,0,1,5.41,35,3,0,17.99,1,3,4,0.15,4.508333333333334,0.6,1,0,False,False,False,False,False,False
54,0,2,11.79,39,1,1,13.99,1,2,2,0.29,8.8425,0.58,0,0,False,True,False,False,False,False
27,1,2,0.39,32,5,1,13.99,1,3,4,0.01,0.35454545454545455,0.04,0,0,False,False,False,False,False,False
18,1,1,0.97,9,0,4,17.99,0,2,5,0.1,2.91,0.5,1,1,False,False,False,False,False,True
59,0,0,4.16,25,2,4,8.99,1,1,2,0.16,4.8,0.32,0,1,False,False,False,True,False,False
37,1,1,13.91,27,1,1,17.99,0,4,5,0.5,14.903571428571428,2.5,1,1,True,False,False,False,False,False
44,0,1,3.73,49,4,3,17.99,1,0,5,0.07,2.238,0.35000000000000003,1,0,False,False,True,False,False,False
28,1,2,10.91,16,3,4,13.99,0,2,4,0.64,19.25294117647059,2.56,0,1,False,False,True,False,False,False
23,2,1,5.56,53,2,1,17.99,1,0,1,0.1,3.0888888888888886,0.1,1,0,False,False,False,False,True,False
58,2,1,4.04,19,1,2,17.99,0,0,4,0.2,6.0600000000000005,0.8,1,1,False,False,False,False,True,False
23,0,2,0.13,48,2,1,13.99,1,1,5,0.0,0.07959183673469389,0.0,0,0,False,False,False,False,False,True
36,0,0,20.03,16,0,0,8.99,0,2,5,1.18,35.347058823529416,5.8999999999999995,0,1,True,False,False,False,False,False
37,2,0,20.45,54,1,0,8.99,0,2,4,0.37,11.154545454545454,1.48,0,0,False,False,False,False,False,False
48,2,0,4.91,1,3,2,8.99,1,4,1,2.46,73.65,2.46,0,1,False,False,False,False,False,False
23,1,2,28.75,20,1,3,13.99,0,1,2,1.37,41.07142857142858,2.74,0,1,False,False,False,True,False,False
35,2,0,10.43,46,4,2,8.99,1,0,4,0.22,6.657446808510638,0.88,0,0,False,False,False,False,False,True
52,2,1,11.5,53,2,3,17.99,1,1,5,0.21,6.388888888888888,1.05,1,0,False,True,False,False,False,False
50,2,2,1.49,8,1,1,13.99,0,0,4,0.17,4.966666666666667,0.68,0,1,False,True,False,False,False,False
68,1,1,17.56,29,1,1,17.99,0,2,4,0.59,17.56,2.36,1,1,False,False,False,False,False,True
30,2,1,15.15,55,5,3,17.99,1,0,3,0.27,8.116071428571429,0.81,1,0,True,False,False,False,False,False
41,2,0,18.51,8,1,2,8.99,0,0,2,2.06,61.70000000000001,4.12,0,1,False,False,True,False,False,False
56,2,0,16.89,38,2,3,8.99,1,2,2,0.43,12.992307692307692,0.86,0,0,False,False,False,True,False,False
19,1,0,0.22,21,4,2,8.99,1,2,4,0.01,0.30000000000000004,0.04,0,1,False,False,True,False,False,False
32,0,2,11.33,42,2,2,13.99,1,0,1,0.26,7.904651162790698,0.26,0,0,False,False,False,False,False,True
60,2,0,7.79,25,3,3,8.99,0,2,2,0.3,8.988461538461538,0.6,0,1,False,False,True,False,False,False
52,1,0,0.12,25,5,2,8.99,1,3,4,0.0,0.13846153846153844,0.0,0,1,False,True,False,False,False,False
70,0,1,1.04,37,5,4,17.99,1,4,2,0.03,0.8210526315789475,0.06,1,0,False,False,False,True,False,False
48,0,1,16.1,20,5,2,17.99,0,3,4,0.77,23.000000000000004,3.08,1,1,False,False,False,False,True,False
49,2,1,0.65,34,5,1,17.99,1,0,3,0.02,0.5571428571428572,0.06,1,0,False,False,True,False,False,False
52,0,0,0.3,21,2,2,8.99,1,3,2,0.01,0.4090909090909091,0.02,0,1,False,False,False,True,False,False
37,1,2,16.01,11,2,1,13.99,0,2,4,1.33,40.025,5.32,0,1,False,False,False,True,False,False
39,0,0,33.36,37,5,3,8.99,1,1,1,0.88,26.33684210526316,0.88,0,0,False,False,False,False,False,True
70,0,0,3.99,24,0,1,8.99,1,3,1,0.16,4.788,0.16,0,1,False,False,False,True,False,False
68,1,0,17.26,10,5,0,8.99,0,0,3,1.57,47.07272727272728,4.71,0,1,False,True,False,False,False,False
26,2,2,4.64,7,1,0,13.99,1,1,1,0.58,17.4,0.58,0,1,True,False,False,False,False,False
49,0,1,5.0,17,4,2,17.99,0,1,1,0.28,8.333333333333334,0.28,1,1,False,False,True,False,False,False
18,1,1,12.42,58,3,1,17.99,1,2,3,0.21,6.315254237288136,0.63,1,0,False,False,False,True,False,False
28,2,0,16.54,24,5,1,8.99,0,1,3,0.66,19.848,1.98,0,1,False,False,False,False,True,False
57,0,1,0.26,28,2,4,17.99,1,0,2,0.01,0.2689655172413793,0.02,1,1,False,False,False,False,False,False
47,0,0,17.94,19,4,4,8.99,0,4,2,0.9,26.910000000000004,1.8,0,1,False,False,False,False,False,False
18,1,2,41.28,24,2,0,13.99,0,2,3,1.65,49.536,4.949999999999999,0,1,False,False,False,False,False,False
48,1,0,3.34,1,4,2,8.99,1,0,1,1.67,50.1,1.67,0,1,True,False,False,False,False,False
26,0,1,3.13,18,4,1,17.99,0,4,5,0.16,4.942105263157895,0.8,1,1,False,False,False,False,False,True
24,2,0,3.02,21,1,4,8.99,1,3,5,0.14,4.118181818181818,0.7000000000000001,0,1,True,False,False,False,False,False
40,2,2,7.82,8,3,4,13.99,0,0,2,0.87,26.06666666666667,1.74,0,1,False,True,False,False,False,False
50,0,0,0.82,1,3,2,8.99,1,4,5,0.41,12.299999999999999,2.05,0,1,False,False,True,False,False,False
49,1,0,13.95,21,4,1,8.99,0,4,1,0.63,19.022727272727273,0.63,0,1,False,False,False,False,False,True
55,0,1,41.03,45,0,1,17.99,0,2,3,0.89,26.758695652173913,2.67,1,0,False,True,False,False,False,False
20,0,1,20.62,13,1,3,17.99,0,2,4,1.47,44.18571428571429,5.88,1,1,False,False,False,False,False,True
31,2,0,11.3,37,5,2,8.99,1,4,3,0.3,8.921052631578949,0.8999999999999999,0,0,False,False,False,False,True,False
66,0,1,5.8,41,4,3,17.99,1,4,2,0.14,4.142857142857143,0.28,1,0,False,True,False,False,False,False
58,2,2,24.34,31,1,1,13.99,0,1,1,0.76,22.81875,0.76,0,0,True,False,False,False,False,False
54,2,0,7.19,56,3,0,8.99,1,3,2,0.13,3.78421052631579,0.26,0,0,False,False,False,False,True,False
40,1,2,13.33,24,3,3,13.99,0,1,3,0.53,15.995999999999999,1.59,0,1,False,False,False,False,True,False
56,2,1,1.65,30,0,2,17.99,1,3,4,0.05,1.5967741935483868,0.2,1,1,False,False,False,False,False,False
34,1,2,10.55,54,1,4,13.99,0,4,5,0.19,5.754545454545455,0.95,0,0,False,False,False,False,False,True
52,2,1,6.19,19,1,3,17.99,0,3,3,0.31,9.285000000000002,0.9299999999999999,1,1,False,False,False,False,True,False
45,1,2,9.87,46,2,0,13.99,0,2,4,0.21,6.3,0.84,0,0,True,False,False,False,False,False
66,2,1,92.07,58,3,2,17.99,0,4,3,1.56,46.81525423728814,4.68,1,0,True,False,False,False,False,False
49,1,0,2.89,16,4,1,8.99,1,0,5,0.17,5.1000000000000005,0.8500000000000001,0,1,False,False,True,False,False,False
35,2,2,0.23,54,1,0,13.99,1,3,5,0.0,0.12545454545454546,0.0,0,0,False,False,True,False,False,False
65,2,2,0.4,48,2,3,13.99,1,3,5,0.01,0.2448979591836735,0.05,0,0,True,False,False,False,False,False
64,2,0,11.05,12,0,1,8.99,0,1,5,0.85,25.5,4.25,0,1,False,False,False,False,False,False
61,1,1,25.26,7,3,4,17.99,0,2,5,3.16,94.72500000000001,15.8,1,1,False,False,False,True,False,False
31,2,1,14.43,9,0,3,17.99,0,0,5,1.44,43.29,7.199999999999999,1,1,False,True,False,False,False,False
56,2,2,10.6,55,4,1,13.99,1,0,1,0.19,5.678571428571428,0.19,0,0,False,False,False,False,False,True
70,0,2,2.4,12,1,0,13.99,0,4,5,0.18,5.538461538461538,0.8999999999999999,0,1,True,False,False,False,False,False
40,0,2,7.02,18,0,4,13.99,0,4,4,0.37,11.08421052631579,1.48,0,1,False,False,False,False,False,True
63,1,2,31.54,44,3,3,13.99,0,1,5,0.7,21.026666666666667,3.5,0,0,False,False,True,False,False,False
56,2,2,17.44,11,4,3,13.99,0,1,1,1.45,43.6,1.45,0,1,False,True,False,False,False,False
64,1,0,4.74,39,2,2,8.99,1,1,3,0.12,3.555,0.36,0,0,False,False,False,False,False,False
18,1,2,14.18,27,3,4,13.99,0,1,2,0.51,15.192857142857143,1.02,0,1,False,False,True,False,False,False
60,1,2,7.61,8,2,1,13.99,0,1,5,0.85,25.366666666666667,4.25,0,1,False,False,False,True,False,False
18,2,0,0.59,41,1,0,8.99,1,2,5,0.01,0.42142857142857143,0.05,0,0,False,False,False,True,False,False
32,1,2,27.72,58,3,1,13.99,0,4,3,0.47,14.094915254237288,1.41,0,0,False,False,False,False,False,False
34,1,1,26.06,28,3,3,17.99,0,2,4,0.9,26.95862068965517,3.6,1,1,False,False,True,False,False,False
64,0,2,10.78,10,4,2,13.99,0,4,3,0.98,29.4,2.94,0,1,False,False,True,False,False,False
22,0,2,8.07,36,5,1,13.99,1,1,2,0.22,6.543243243243243,0.44,0,0,False,False,True,False,False,False
39,2,2,5.56,47,1,3,13.99,1,1,5,0.12,3.4749999999999996,0.6,0,0,False,True,False,False,False,False
59,2,0,0.27,44,3,1,8.99,1,4,5,0.01,0.18000000000000002,0.05,0,0,False,False,True,False,False,False
68,1,2,44.63,53,4,2,13.99,0,0,5,0.83,24.794444444444444,4.1499999999999995,0,0,False,False,False,False,False,True
38,1,2,13.61,16,0,0,13.99,0,4,5,0.8,24.017647058823528,4.0,0,1,False,False,False,True,False,False
22,1,1,13.24,37,2,2,17.99,0,0,5,0.35,10.452631578947368,1.75,1,0,False,False,False,True,False,False
41,1,1,4.41,56,0,3,17.99,1,3,2,0.08,2.3210526315789477,0.16,1,0,False,False,False,True,False,False
36,2,1,12.92,14,4,4,17.99,0,3,5,0.86,25.84,4.3,1,1,False,False,False,False,False,True
30,1,2,1.29,4,0,3,13.99,0,0,5,0.26,7.74,1.3,0,1,False,False,False,False,False,False
57,1,2,2.31,29,2,4,13.99,1,1,1,0.08,2.31,0.08,0,1,False,False,False,False,False,True
54,1,2,8.56,33,5,2,13.99,1,3,4,0.25,7.552941176470589,1.0,0,0,False,False,True,False,False,False
18,1,2,18.75,24,5,2,13.99,0,4,5,0.75,22.5,3.75,0,1,False,False,False,False,False,True
46,0,2,0.71,26,3,4,13.99,1,1,5,0.03,0.7888888888888889,0.15,0,1,False,False,False,False,False,False
38,1,2,18.9,54,0,4,13.99,1,3,4,0.34,10.309090909090909,1.36,0,0,False,False,False,True,False,False
48,1,0,6.52,34,3,4,8.99,1,4,4,0.19,5.588571428571428,0.76,0,0,True,False,False,False,False,False
25,1,1,23.81,59,5,1,17.99,0,2,3,0.4,11.905,1.2000000000000002,1,0,True,False,False,False,False,False
31,2,1,2.47,33,3,2,17.99,1,4,2,0.07,2.1794117647058826,0.14,1,0,False,False,False,False,False,True
37,0,0,7.59,5,2,0,8.99,0,1,2,1.26,37.949999999999996,2.52,0,1,False,False,True,False,False,False
57,2,0,9.88,44,2,2,8.99,1,2,3,0.22,6.586666666666667,0.66,0,0,False,False,False,False,False,False
70,2,2,21.33,47,2,4,13.99,0,2,1,0.44,13.331249999999999,0.44,0,0,False,False,False,False,False,True
65,1,0,4.2,54,3,2,8.99,1,1,4,0.08,2.290909090909091,0.32,0,0,False,True,False,False,False,False
44,1,1,2.51,30,2,2,17.99,0,2,4,0.08,2.429032258064516,0.32,1,1,False,False,False,False,False,True
47,0,1,11.36,13,5,2,17.99,0,3,1,0.81,24.34285714285714,0.81,1,1,False,False,False,True,False,False
70,2,1,13.24,1,0,3,17.99,0,3,5,6.62,198.6,33.1,1,1,False,False,True,False,False,False
55,1,2,7.78,7,1,2,13.99,0,4,3,0.97,29.175,2.91,0,1,False,False,True,False,False,False
46,1,1,3.18,11,3,3,17.99,1,1,4,0.27,7.95,1.08,1,1,False,False,False,False,False,True
68,2,1,4.12,31,2,3,17.99,1,0,5,0.13,3.8625000000000003,0.65,1,0,False,False,True,False,False,False
36,2,0,29.27,35,2,3,8.99,0,3,4,0.81,24.391666666666666,3.24,0,0,False,False,False,False,True,False
65,0,1,14.47,31,5,3,17.99,0,2,5,0.45,13.565625,2.25,1,0,False,False,True,False,False,False
50,2,1,13.98,56,4,2,17.99,1,1,4,0.25,7.3578947368421055,1.0,1,0,False,False,False,True,False,False
38,2,0,14.43,16,5,4,8.99,0,0,1,0.85,25.46470588235294,0.85,0,1,False,True,False,False,False,False
26,0,1,13.59,51,4,2,17.99,1,1,2,0.26,7.840384615384615,0.52,1,0,False,False,True,False,False,False
45,1,0,4.59,47,1,1,8.99,1,3,1,0.1,2.86875,0.1,0,0,False,False,False,False,False,True
38,2,1,1.81,22,1,1,17.99,1,3,4,0.08,2.360869565217391,0.32,1,1,False,False,False,False,False,False
41,2,0,12.04,32,4,0,8.99,1,0,1,0.36,10.945454545454544,0.36,0,0,False,False,True,False,False,False
70,2,2,4.69,32,1,3,13.99,1,2,3,0.14,4.263636363636364,0.42000000000000004,0,0,False,True,False,False,False,False
43,0,1,12.37,37,2,0,17.99,1,1,3,0.33,9.76578947368421,0.99,1,0,False,False,False,False,True,False
42,0,0,7.27,7,0,1,8.99,0,1,2,0.91,27.2625,1.82,0,1,False,False,False,False,True,False
48,2,1,26.34,40,0,3,17.99,0,1,2,0.64,19.273170731707317,1.28,1,0,False,False,False,False,True,False
67,1,2,19.48,25,3,2,13.99,0,2,2,0.75,22.476923076923075,1.5,0,1,False,False,True,False,False,False
22,2,2,1.04,56,0,0,13.99,1,4,3,0.02,0.5473684210526316,0.06,0,0,True,False,False,False,False,False
33,2,2,59.71,55,1,0,13.99,0,0,5,1.07,31.9875,5.3500000000000005,0,0,False,True,False,False,False,False
66,0,1,16.22,0,2,3,17.99,0,3,2,16.22,486.59999999999997,32.44,1,1,False,False,True,False,False,False
58,0,2,4.39,11,5,2,13.99,0,2,5,0.37,10.974999999999998,1.85,0,1,False,False,False,False,True,False
20,0,2,13.2,56,1,2,13.99,1,2,2,0.23,6.947368421052632,0.46,0,0,False,False,False,False,True,False
49,0,1,20.88,41,5,3,17.99,0,1,3,0.5,14.914285714285715,1.5,1,0,False,False,False,True,False,False
50,2,0,7.35,26,3,1,8.99,0,2,3,0.27,8.166666666666666,0.81,0,1,False,False,True,False,False,False
43,2,1,86.73,26,0,3,17.99,0,2,3,3.21,96.36666666666667,9.629999999999999,1,1,False,False,False,False,True,False
65,2,0,3.9,14,2,2,8.99,1,2,4,0.26,7.8,1.04,0,1,False,False,False,False,False,True
61,1,1,0.42,51,2,3,17.99,1,3,3,0.01,0.24230769230769228,0.03,1,0,False,False,True,False,False,False
32,0,2,6.93,34,5,2,13.99,1,1,3,0.2,5.9399999999999995,0.6000000000000001,0,0,True,False,False,False,False,False
31,1,0,5.18,36,4,4,8.99,1,0,1,0.14,4.199999999999999,0.14,0,0,False,False,False,True,False,False
42,1,1,8.37,21,2,4,17.99,0,1,3,0.38,11.413636363636364,1.1400000000000001,1,1,False,True,False,False,False,False
69,2,1,38.02,30,2,4,17.99,0,2,3,1.23,36.79354838709677,3.69,1,1,True,False,False,False,False,False
65,0,1,52.33,24,2,4,17.99,0,3,5,2.09,62.79599999999999,10.45,1,1,False,False,False,False,False,False
44,1,1,1.83,25,0,3,17.99,0,4,5,0.07,2.1115384615384616,0.35000000000000003,1,1,True,False,False,False,False,False
58,0,0,0.51,12,1,4,8.99,1,4,1,0.04,1.176923076923077,0.04,0,1,False,False,False,False,False,False
56,0,0,8.54,16,4,4,8.99,0,1,5,0.5,15.070588235294117,2.5,0,1,False,False,False,False,False,False
40,0,1,8.64,35,5,1,17.99,0,2,5,0.24,7.200000000000001,1.2,1,0,False,False,False,False,True,False
25,0,1,6.38,23,5,3,17.99,0,3,5,0.27,7.975,1.35,1,1,False,False,True,False,False,False
28,2,1,7.1,11,3,1,17.99,0,1,3,0.59,17.749999999999996,1.77,1,1,False,False,False,True,False,False
36,1,1,11.31,7,3,3,17.99,0,4,3,1.41,42.4125,4.2299999999999995,1,1,False,False,False,False,False,False
33,2,0,3.84,28,5,2,8.99,1,0,3,0.13,3.972413793103448,0.39,0,1,False,False,False,True,False,False
21,1,2,10.63,4,4,4,13.99,0,3,1,2.13,63.78000000000001,2.13,0,1,True,False,False,False,False,False
24,0,2,0.02,35,0,4,13.99,1,4,3,0.0,0.016666666666666666,0.0,0,0,False,True,False,False,False,False
68,0,1,9.66,27,0,3,17.99,0,0,5,0.35,10.35,1.75,1,1,False,False,False,False,False,True
70,0,1,0.36,15,4,3,17.99,1,3,5,0.02,0.6749999999999999,0.1,1,1,False,False,False,False,False,True
68,1,0,7.63,23,3,4,8.99,0,2,4,0.32,9.5375,1.28,0,1,False,False,True,False,False,False
41,0,2,6.47,32,0,3,13.99,1,3,4,0.2,5.881818181818181,0.8,0,0,False,False,True,False,False,False
58,2,1,26.32,18,1,2,17.99,0,4,4,1.39,41.55789473684211,5.56,1,1,False,True,False,False,False,False
38,0,2,7.34,56,2,3,13.99,1,3,4,0.13,3.863157894736842,0.52,0,0,False,False,False,False,True,False
33,1,0,8.19,53,2,3,8.99,1,0,1,0.15,4.55,0.15,0,0,True,False,False,False,False,False
19,0,1,11.05,5,4,3,17.99,0,3,1,1.84,55.25,1.84,1,1,False,False,False,False,True,False
65,2,0,1.05,51,0,2,8.99,1,3,2,0.02,0.6057692307692307,0.04,0,0,False,False,False,False,False,True
66,1,2,27.5,32,0,2,13.99,0,3,3,0.83,24.999999999999996,2.4899999999999998,0,0,False,False,False,False,True,False
28,1,0,9.85,46,3,0,8.99,1,3,5,0.21,6.287234042553191,1.05,0,0,False,False,True,False,False,False
66,0,1,5.22,28,1,0,17.99,0,1,5,0.18,5.3999999999999995,0.8999999999999999,1,1,False,False,False,False,False,False
21,0,0,19.14,28,3,0,8.99,0,1,2,0.66,19.8,1.32,0,1,True,False,False,False,False,False
23,2,0,10.73,35,2,4,8.99,1,0,5,0.3,8.941666666666668,1.5,0,0,True,False,False,False,False,False
30,1,2,5.1,9,3,3,13.99,0,4,5,0.51,15.299999999999999,2.55,0,1,True,False,False,False,False,False
36,2,0,16.65,36,4,4,8.99,1,2,2,0.45,13.499999999999998,0.9,0,0,False,True,False,False,False,False
32,2,1,45.98,45,1,0,17.99,0,1,1,1.0,29.986956521739128,1.0,1,0,True,False,False,False,False,False
18,1,2,20.65,19,3,4,13.99,0,1,4,1.03,30.974999999999998,4.12,0,1,False,False,False,False,False,True
40,1,0,10.98,28,5,2,8.99,1,2,1,0.38,11.358620689655172,0.38,0,1,False,False,False,False,False,False
28,1,2,1.78,35,5,2,13.99,1,2,3,0.05,1.4833333333333334,0.15000000000000002,0,0,False,False,False,False,False,False
32,1,1,4.11,45,1,1,17.99,1,0,5,0.09,2.6804347826086956,0.44999999999999996,1,0,False,False,False,False,False,False
20,2,2,21.21,0,3,2,13.99,0,1,2,21.21,636.3000000000001,42.42,0,1,False,False,True,False,False,False
67,0,1,15.45,46,0,0,17.99,1,3,5,0.33,9.861702127659575,1.6500000000000001,1,0,True,False,False,False,False,False
31,1,1,12.0,2,2,2,17.99,0,0,2,4.0,120.0,8.0,1,1,True,False,False,False,False,False
19,2,1,1.44,40,5,3,17.99,1,3,5,0.04,1.053658536585366,0.2,1,0,True,False,False,False,False,False
47,2,2,8.67,41,3,1,13.99,1,4,2,0.21,6.192857142857143,0.42,0,0,False,False,False,False,False,True
28,0,1,27.06,55,3,4,17.99,0,2,4,0.48,14.49642857142857,1.92,1,0,False,False,False,False,False,False
22,0,1,7.24,30,4,4,17.99,0,4,2,0.23,7.006451612903225,0.46,1,1,False,False,False,False,True,False
29,1,1,63.39,37,3,4,17.99,0,3,4,1.67,50.044736842105266,6.68,1,0,True,False,False,False,False,False
63,1,0,1.44,26,2,2,8.99,1,2,1,0.05,1.5999999999999999,0.05,0,1,False,True,False,False,False,False
